,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
1018,2022-06-12 15:28:19+00:00,https://twitter.com/TheOyinbooke/status/1536007496548098050,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning on the Data Science Track, @BethanyJep, Academic Cloud Advocate for Data Science, Machine Learning, and AI will make this journey easy for you.

You will build and deploy machine learning solutions on Azure 🔥🔥",42,12,0,3
1019,2022-06-12 15:26:10+00:00,https://twitter.com/TheOyinbooke/status/1536006953608019973,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning starting tomorrow and on the Power Platform Track, @japhletnwamu will make this journey super easy for you. You will build Applications using Low-Code/No-Platform and you gonna be proud of yourself",51,12,0,1
1020,2022-06-12 15:24:42+00:00,https://twitter.com/TheOyinbooke/status/1536006585000001537,TheOyinbooke,Twitter Web App,Nigeria,"If you are a student and participating in the #NG30DaysOfLearning Data Analysis track, I just want to tell you that you will fall in love with it. 
This very week, you will learn and build solutions that you will be proud of.",127,27,4,11
1021,2022-06-12 12:15:54+00:00,https://twitter.com/KorpBrother/status/1535959075086864384,KorpBrother,Twitter for Android,"Jos, Nigeria","The highlight for me concerning Nigeria's issue is the fact that we are now having real conversations about how we want to change this mess.

We have gone past talking about the issues to actually doing something. 
Example: @TheOyinbooke and the #NG30DaysOfLearning program.",2,0,0,1
1022,2022-06-12 11:40:36+00:00,https://twitter.com/DisraeliEzeala/status/1535950187901988864,DisraeliEzeala,Twitter for Android,"Port Harcourt, Nigeria",Been on this #NG30DaysOfLearning and am in awe of the amount of knowledge that has been impacted on us students. I am very thankful to @TheOyinbooke for giving me this chance 🎉🎉😊,1,0,0,0
1023,2022-06-12 08:53:07+00:00,https://twitter.com/cherdyb/status/1535908039987023873,cherdyb,Twitter Web App,"Osun, Nigeria","Hey there,
So, I started learning Data Analysis some weeks back. I'm currently enrolled in the Google data analytics program on Coursera, I'm on the fourth course.
While at that, I also joined the #NG30DaysOfLearning and this is my Github profile🥳😎
https://t.co/1PC0UNU7aY",1,0,0,0
1024,2022-06-11 23:19:37+00:00,https://twitter.com/_globalsmile/status/1535763715781427200,_globalsmile,Twitter Web App,,"I learnt about the categories of Microsoft apps including:
Collaboration
 - Microsoft Teams
 - SharePoint
 - Microsoft OneDrive
#NG30DaysOfLearning 
@TheOyinbooke",0,0,0,1
1025,2022-06-11 22:27:00+00:00,https://twitter.com/TheOyinbooke/status/1535750474552442881,TheOyinbooke,Twitter Web App,Nigeria,"125 Students have enrolled for the Cloud Skill Challenge in the Data Analysis Track of the #NG30DaysOfLearning.
I want to tell you guys that you will be a Data Analyst badasss 🔥🔥🔥",184,28,1,14
1026,2022-06-11 22:26:40+00:00,https://twitter.com/_globalsmile/status/1535750392008658944,_globalsmile,Twitter Web App,,"I created my M365 developer account.
Thanks to @TheOyinbooke for #NG30DaysOfLearning https://t.co/YnMw8jyo0E",1,0,0,1
1027,2022-06-11 22:13:38+00:00,https://twitter.com/poetrineer/status/1535747108749422595,poetrineer,Twitter for Android,,"Yesterday, I learnt how to create a Microsoft Azure student account with free $100 credit. This is to get every student participant ready for the whole process of learning which starts on the 13th June.
#NG30DaysOfLearning  Thanks to sir @TheOyinbooke again!",2,0,0,0
1028,2022-06-11 18:41:39+00:00,https://twitter.com/TheOyinbooke/status/1535693761585479682,TheOyinbooke,Twitter for Android,Nigeria,"June 13 2022 - Day 1 of the #NG30DaysOfLearning.
I am excited already!🥳🥳🎉",77,15,0,9
1029,2022-06-11 16:52:19+00:00,https://twitter.com/Kingsley__Andy/status/1535666249824346112,Kingsley__Andy,Twitter Web App,"Lagos, Nigeria","Which work together to let you create, interact with, share, and consume your data the way you want.

#powerbi #business #data #microsoft #NG30DaysOfLearning",1,0,0,0
1030,2022-06-11 16:13:17+00:00,https://twitter.com/Simply_Samuel_/status/1535656423463522304,Simply_Samuel_,Twitter for Android,Nigeria,"Every session in my #NG30DaysOfLearning journey is insightful and worth it, little things I have always overlooked, never knew they are powerful features.

Thank you @TheOyinbooke and your wonderful team.",1,0,0,0
1031,2022-06-11 15:32:18+00:00,https://twitter.com/sanigodwin1/status/1535646111893012483,sanigodwin1,Twitter Web App,,"Power BI is a phenomena tool!

#30DaysofLearning 
#DataAnalytics 
@TheOyinbooke",2,1,0,0
1032,2022-06-11 14:40:07+00:00,https://twitter.com/bumie_rose/status/1535632976872079360,bumie_rose,Twitter for Android,Somewhere in the world,"@mlsanigeria @TheOyinbooke  @Ayoolafelix @japhletnwamu @Elishatofunmi 

#NG30DaysOfLearning #OAUTwitter 

Please let's retweet for reach. The goal is to reach out to folks especially in non tech departments.",7,3,0,0
1033,2022-06-11 14:39:58+00:00,https://twitter.com/Olaoluwa__Mercy/status/1535632942332104704,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"I learnt about Microsoft teams, Microsoft form(creating forms, connecting a survey form to Excel online, with the Excel workbook being updated automatically). 
I also learnt about the ""analyse data"" tab in Excel.
Then sharepoint...
#30daysoflearning
@TheOyinbooke",2,0,0,1
1034,2022-06-11 14:39:57+00:00,https://twitter.com/Kennytheanalys/status/1535632938280394753,Kennytheanalys,Twitter Web App,NG ,"My answer to question from 'data-science with python' https://t.co/XuvTeJf156.
#NG30DaysOfLearning https://t.co/H6vmLMfKCF",3,1,0,1
1035,2022-06-11 14:28:30+00:00,https://twitter.com/Olaoluwa__Mercy/status/1535630057451962373,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"#30daysoflearning
Data analytics track...

The onboarding sessions are🔥🔥
Creation of GIThub account ☑️
Application for GIThub student pack ✅(I've applied.... awaiting response 🤲🤲)
Creation of Microsoft 365 Dev account ☑️
A class  taking us through the Microsoft 365 Apps",3,0,1,2
1036,2022-06-11 13:16:15+00:00,https://twitter.com/OlaitanHazeem1/status/1535611873629986816,OlaitanHazeem1,Twitter for Android,,"The best welcome to Twitter gift I received was joining #NG30DaysOfLearning . I am so amazed at the opportunities that I no fit chop maize again. Lol.

I joined Twitter to document my journey learning Data analysis.
Being a skill fornicator jumping from one to another.",1,0,0,2
1037,2022-06-11 11:43:42+00:00,https://twitter.com/segun_kuye14/status/1535588582131384321,segun_kuye14,Twitter for Android,Nigeria ,"My little research using forms in excel from knowledge gained in MS 365 apps and services class.
Findings from the just concluded party primaries shows that:
1. 53.33% of voters will not vote the candidate that defeated their preferred aspirant. 
#NG30DaysOfLearning https://t.co/fZRfIiPc1x",1,0,0,0
1038,2022-06-11 11:21:45+00:00,https://twitter.com/segun_kuye14/status/1535583058883133440,segun_kuye14,Twitter for Android,Nigeria ,"This week has been the best since Asuu strike started. Special thanks to @TheOyinbooke and team for coming up with #NG30DaysOfLearning .
Below is a rundown of what I've been able to achieve. 
1. Setting up github &amp; github student account. 
https://t.co/Glu45fLOm0 https://t.co/FF6ozLC8r9",1,0,0,1
1039,2022-06-11 10:41:58+00:00,https://twitter.com/nurseogunleye/status/1535573048430141440,nurseogunleye,Twitter for Android,,I was able to successfully create my GitHub profile(https://t.co/HlvHycSpvq) 🥳🥳 thanks to #NG30DaysOfLearning and our facilitator @TheOyinbooke It's better late than never to share this🤗  @josoga2,3,1,0,0
1040,2022-06-11 09:54:50+00:00,https://twitter.com/abdul_warrith/status/1535561184652443648,abdul_warrith,Twitter for iPhone,"Lagos, Nigeria","https://t.co/tnjVrtHkW8
#NG30DaysOfLearning",0,0,0,0
1041,2022-06-11 02:34:23+00:00,https://twitter.com/Adeyemoore/status/1535450342137253890,Adeyemoore,Twitter for Android,"Lagos, Nigeria",Setting up the platform for what promises to be a massive 30 days ahead with @TheOyinbooke and his team. #30DaysOfLearning #Skillup https://t.co/DRikObjJKJ,4,0,0,0
1042,2022-06-10 23:22:59+00:00,https://twitter.com/precious_uzezi/status/1535402172866871296,precious_uzezi,Twitter Web App,,"I just created my first profile reposit on GitHub https://t.co/CFujEiNEdu
through the #NG30DaysOfLearning  I look forward to the remaining days of the program.",0,0,0,0
1043,2022-06-10 22:39:57+00:00,https://twitter.com/AdetayoMatthew/status/1535391343505285122,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","i successfully got my account created for for student #microsoftazure 
thank you @TheOyinbooke #30daysoflearning https://t.co/XBiS138kOC",1,0,0,0
1044,2022-06-10 22:28:27+00:00,https://twitter.com/OlugbamiJoseph/status/1535388448915443712,OlugbamiJoseph,Twitter for Android,,"Day 4: Today, @DikoSomeleze and @BethanyJep both Cloud Advocates at Microsoft showed us how students can activate their Azure for Students Credit ($100 Credit). Thanks @Microsoft, @TheOyinbooke.

#NG30DaysOfLearning https://t.co/JEi9gTsCVo",3,1,0,0
1045,2022-06-10 21:33:56+00:00,https://twitter.com/keziahuchechi/status/1535374729905078272,keziahuchechi,Twitter for Android,Nigeria,"The data community on twitter is amazing. Excited about #NG30DaysOfLearning being organised by @oyibooke. As a member of my faculty's Centre for Counselling and Career Development (CCCD), I will keep sharing these opportunities with my students. https://t.co/ns2RIkBlHs",0,0,0,0
1046,2022-06-10 21:15:47+00:00,https://twitter.com/MichealOjuri/status/1535370165587955712,MichealOjuri,Twitter for Android,"Oyo, Nigeria","#NG30DaysOfLearning 
#Day4
#Microsoft

Microsoft Azure for Students 😍",0,0,0,0
1047,2022-06-10 21:12:06+00:00,https://twitter.com/TheOyinbooke/status/1535369236142428160,TheOyinbooke,Twitter Web App,Nigeria,"I just listened again to this space and I will say I am blessed. Yes, I was the host and yet, I have so much to take from it.
Make sure every student around you get to listen to this recording.
#NG30DaysOfLearning https://t.co/kfEdmLp9Lp",32,8,0,4
1048,2022-06-10 20:11:15+00:00,https://twitter.com/Adekunl28541097/status/1535353924085026824,Adekunl28541097,Twitter for Android,"Osogbo, osun state","Thank you @TheOyinbooke , really gained a lot from this space..  Unlearn,learn relearn.   Asuu has blessed us in disguise 🥺🤣 #NG30DaysOfLearning 
#DataScience 
#DataAnalytics 
#PowerBI https://t.co/C1h56XZyxl",1,0,0,0
1049,2022-06-10 20:10:50+00:00,https://twitter.com/Dak_him/status/1535353817423876096,Dak_him,Twitter for Android,"Jos, Nigeria","Thank you @TheOyinbooke for this space! I feel happy to hear how passionate you are about helping Nigerian students face a new career in Data... Looking forward to continue learning. Cheers 🥂👏 #NG30DaysOfLearning

https://t.co/G2Ak61uYpU",6,0,0,0
1050,2022-06-10 19:52:47+00:00,https://twitter.com/TheOyinbooke/status/1535349275764342789,TheOyinbooke,Twitter for Android,Nigeria,"To Register for the #NG30DaysOfLearning
https://t.co/8CNfUONLTz",9,7,0,3
1051,2022-06-10 19:32:31+00:00,https://twitter.com/debola222/status/1535344176694435840,debola222,Twitter for iPhone,Globe,#NG30DaysOfLearning https://t.co/mYSMtjPBAs,0,0,0,0
1052,2022-06-10 19:05:01+00:00,https://twitter.com/Stay___Curious/status/1535337257275727873,Stay___Curious,Twitter for Android,In_Pain🦋,"#NG30DaysOfLearning

https://t.co/KE1j1HGKvh",0,0,0,0
1053,2022-06-10 19:03:12+00:00,https://twitter.com/KorpBrother/status/1535336798150447104,KorpBrother,Twitter for Android,"Jos, Nigeria","Join us people. See what you have been missing. 

#NG30DaysOfLearning

https://t.co/SQXLKcx2R4",2,0,0,1
1054,2022-06-10 18:59:40+00:00,https://twitter.com/Fabulousnani01/status/1535335909192769543,Fabulousnani01,Twitter for Android,,"Join us here.... Also inform other students.

Whatva good time to be a Student 😎

#NG30DaysOfLearning https://t.co/zKb6UhKR78",0,0,0,0
1055,2022-06-10 18:44:55+00:00,https://twitter.com/Gracie_Omotola/status/1535332195367366660,Gracie_Omotola,Twitter for Android,"Lagos, Nigeria","Another beautiful session with @TheOyinbooke... Thanks to Microsoft for this opportunity... Today's session was getting familiar with Azure and setting up Azure for student account... We've been challenged to track our learning process...  
#NG30DaysOfLearning 
#TechJourney https://t.co/ZTm1EWMXwI",1,0,0,0
1056,2022-06-10 18:42:11+00:00,https://twitter.com/Medeenah__/status/1535331509099540481,Medeenah__,Twitter Web App,On Earth,He is talking to me atm #NG30DaysOfLearning,0,0,0,0
1057,2022-06-10 18:39:27+00:00,https://twitter.com/saltypip/status/1535330820914917378,saltypip,Twitter for Android,Nigeria,@SamuelJ86726709 @Adewaleanalyst @DavidAbu_ @Yinkaoke @OluwatobiYusuf_ @TheOyinbooke @AhmedOyelowo Go join @TheOyinbooke #NG30DaysOfLearning,4,1,0,1
1058,2022-06-10 18:36:24+00:00,https://twitter.com/Esther76784274/status/1535330051662794752,Esther76784274,Twitter for Android,,"#NG30DaysOfLearning

https://t.co/fb5xwpGdWp",0,0,0,0
1059,2022-06-10 18:36:02+00:00,https://twitter.com/_OliSir/status/1535329959660736514,_OliSir,Twitter for Android,"Lagos, Nigeria","Join us now #NG30DaysOfLearning

https://t.co/xTWkUfYNgF",0,0,0,0
1060,2022-06-10 18:35:59+00:00,https://twitter.com/Nasereliver/status/1535329947849457666,Nasereliver,Twitter for Android,"Ibadan, Nigeria","Join✅✅✅✅✅

#NG30DaysOfLearning

https://t.co/5WXo89YWjz",1,0,0,0
1061,2022-06-10 18:35:55+00:00,https://twitter.com/otene_daniel/status/1535329933970624516,otene_daniel,Twitter for Android,,"#NG30DaysOfLearning

https://t.co/e8HboB5NV4",1,0,0,0
1062,2022-06-10 18:35:54+00:00,https://twitter.com/Hmmmm_xD/status/1535329926399807489,Hmmmm_xD,Twitter for Android,Look up,"#NG30DaysOfLearning

https://t.co/H1Hov9EQwT",0,0,0,0
1063,2022-06-10 18:35:51+00:00,https://twitter.com/keziahuchechi/status/1535329917268856835,keziahuchechi,Twitter for Android,Nigeria,"#NG30DaysOfLearning

https://t.co/aEYPhTus0x",0,0,1,0
1064,2022-06-10 18:35:15+00:00,https://twitter.com/_OliSir/status/1535329763144998913,_OliSir,Twitter for Android,"Lagos, Nigeria",Join this space to know more about the #NG30DaysOfLearning with @TheOyinbooke https://t.co/zTNvAXLD1Y,2,0,0,1
1065,2022-06-10 17:47:43+00:00,https://twitter.com/multi_money1/status/1535317803674128384,multi_money1,Twitter Web App,Nigeria,"Today, I have set up my M365 developer account,  familiarized with M365 apps and services and currently taking a cloud skill challenge. #NG30DaysOfLearning",0,0,0,0
1066,2022-06-10 17:20:41+00:00,https://twitter.com/Richie4love/status/1535310999225610241,Richie4love,Twitter for Android,,"I’m going to @TheOyinbooke’s upcoming Space. Will you join too?
#NG30DaysOfLearning

https://t.co/yknLKaZqsk",2,0,0,0
1067,2022-06-10 17:10:11+00:00,https://twitter.com/TheOyinbooke/status/1535308357787058176,TheOyinbooke,Twitter for Android,Nigeria,"Tonight, we will have a community update on the #NG30DaysOfLearning.
This was was for onboarding and students already learning a lot.

This space session is your opportunity to catch up so, set a reminder and share https://t.co/ppG4KWnlqY",55,27,5,4
1068,2022-06-10 14:35:16+00:00,https://twitter.com/Oluwaseyi_AOC/status/1535269371114934273,Oluwaseyi_AOC,Twitter for Android,,"Created my first Github profile today during the #NG30DaysOfLearning https://t.co/mt81UTLvWH
U should check it out",0,0,0,0
1069,2022-06-10 14:28:50+00:00,https://twitter.com/OnabanjoMico/status/1535267751660593153,OnabanjoMico,Twitter for Android,"Lagos, Nigeria","@Oludeewon I will be glad if I can get this data has being one my obstacles to learning on @EntryLevelNet and #30daysoflearning

I believe if get subsequent amount of data subscription I will go in data analysis 

Thanks",1,0,0,0
1070,2022-06-10 14:16:03+00:00,https://twitter.com/PalmquistCaleb/status/1535264536072183809,PalmquistCaleb,Twitter Web App,,"#NG30DaysOfLearning 
Uh, what does NG stand for...sorry...",0,0,0,0
1071,2022-06-10 13:34:23+00:00,https://twitter.com/segun_kuye14/status/1535254049020186624,segun_kuye14,Twitter for Android,Nigeria ,"@Oludeewon Help in my learning process #NG30DaysOfLearning 
data analysis using MS power BI track.",0,0,0,0
1072,2022-06-10 13:33:38+00:00,https://twitter.com/_OliSir/status/1535253861170126849,_OliSir,Twitter for Android,"Lagos, Nigeria","Also, I enrolled for the Microsoft Cloud skills challenge!
#NG30DaysOfLearning @TheOyinbooke @japhletnwamu @Richie4love https://t.co/QPaRIcob7a",6,2,0,1
1073,2022-06-10 13:31:14+00:00,https://twitter.com/_OliSir/status/1535253255227334658,_OliSir,Twitter for Android,"Lagos, Nigeria","Day 4: Learnt about Microsoft Azure and it's benefits with @DikoSomeleze and  @BethanyJep both Cloud Advocates at Microsoft. Created an account using my Github student pack. 
#NG30DaysOfLearning @TheOyinbooke @Richie4love https://t.co/04ou6XXDhb",11,5,0,1
1074,2022-06-10 13:26:22+00:00,https://twitter.com/Yoleme_Resa/status/1535252030725431300,Yoleme_Resa,Twitter Web App,,"Created a git hub student account on day 1, a M365 developer account on day 2 all for free! Perks of being a student 😇 #NG30DaysOfLearning",0,0,0,0
1075,2022-06-10 13:16:40+00:00,https://twitter.com/_globalsmile/status/1535249590341054464,_globalsmile,Twitter Web App,,"I am participating in the #NG30DaysOfLearning  - Data Analysis Track 
let's go!
https://t.co/28xtWZt1BN",0,0,0,1
1076,2022-06-10 13:16:07+00:00,https://twitter.com/_OliSir/status/1535249451152990211,_OliSir,Twitter for Android,"Lagos, Nigeria",Day 3: Introduction to M365 apps and services #NG30DaysOfLearning @TheOyinbooke @Richie4love,3,2,0,1
1077,2022-06-10 13:15:06+00:00,https://twitter.com/Ignite79888761/status/1535249194159640577,Ignite79888761,Twitter Web App,"Ikorudu, Nigeria","Microsoft Azure profile created successfully 
thanks to @theOyinbooke and other team member 

#NG30DaysOfLearning",0,0,0,0
1078,2022-06-10 13:13:13+00:00,https://twitter.com/Zuba6Zubair/status/1535248722908659715,Zuba6Zubair,Twitter for iPhone,Nigeria,"On day 2 of the #NG30DaysOfLearning with @TheOyinbooke and team, we learnt how to set up a Microsoft 365 and power app developer account. Here is my account fully ready for action https://t.co/OWBunMt71L",8,2,1,2
1079,2022-06-10 13:12:40+00:00,https://twitter.com/_globalsmile/status/1535248582772674562,_globalsmile,Twitter Web App,,I activated my azure for student account and got $100 free credits. Thanks to @TheOyinbooke for organizing the #NG30DaysOfLearning https://t.co/dvkV3I0LSE,0,0,0,0
1080,2022-06-10 12:54:47+00:00,https://twitter.com/debunmiT/status/1535244083089874944,debunmiT,Twitter for Android,,"If you are a student and you have not signed up for #NG30DaysOfLearning you are missing @TheOyinbooke is really investing into us
I learnt how to create forms, collect responses and be productive. His emphasis on productivity, one really needs it.
Thanks to all the organisers🙌",33,5,0,2
1081,2022-06-10 12:29:55+00:00,https://twitter.com/OlurebiSaheed/status/1535237826811404289,OlurebiSaheed,Twitter Web App,"Ibadan, Nigeria","Successfully set up my Azure for Students Account, prepping up for learning with @TheOyinbooke for the #NG30DaysOfLearning Exercise.

Thanks so much @japhletnwamu and other facilitators for the guide. https://t.co/LuNGJafXGf",3,1,0,0
1082,2022-06-10 12:29:47+00:00,https://twitter.com/TheOyinbooke/status/1535237792103550976,TheOyinbooke,Twitter for Android,Nigeria,"If you're just joining the #NG30DaysOfLearning. We got you covered.
This week was just to get you onboard.
We have all the sessions documented.",30,10,0,6
1083,2022-06-10 12:04:33+00:00,https://twitter.com/TheOyinbooke/status/1535231439305834496,TheOyinbooke,Twitter Web App,Nigeria,"Are you a frontend or backend developer and a student? come join us, you can host your solutions for FREE on Azure through the Azure for Student offer.
25+ FREE Azure Services and $100 Azure Credit! Amazing, isn't it?

#NG30DaysOfLearning",79,34,0,9
1084,2022-06-10 10:17:05+00:00,https://twitter.com/TheOyinbooke/status/1535204397868797954,TheOyinbooke,Twitter for Android,Nigeria,"Today, @DikoSomeleze and @BethanyJep both Cloud Advocates at Microsoft will show us how students can activate their Azure for Students Credit ($100 Credit).

What a time to be a Student! Link in Discord Server.
Time is 12pm (WAT)
#NG30DaysOfLearning",55,16,0,2
1085,2022-06-10 08:53:13+00:00,https://twitter.com/Luqman_folabi/status/1535183290453438465,Luqman_folabi,Twitter for Android,Nigeria,"Tutorials on how to use Microsoft packages like MS Excel, MS Teams, PowerPoint, MS Forms, MS Sharepoint etc. were held yesterday at #NG30DaysOfLearning with @TheOyinbooke 
Today's is 12pm also.",0,0,0,0
1086,2022-06-10 07:31:53+00:00,https://twitter.com/BelmatsO/status/1535162822493196289,BelmatsO,Twitter for iPhone,Work💼,"https://t.co/uzym7DBDlS
 #NG30DaysOfLearning",0,1,0,0
1087,2022-06-09 23:44:48+00:00,https://twitter.com/Croprestige/status/1535045276712435713,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","Happy to be a student @ #NG30DaysOfLearning,On Day 2, I was able to create my @Microsoft365Dev Account &amp;Power App Dev Account. On Day 3,We were familiarized with what we can use these app for &amp; how we can collaboratively work with these @Microsoft Apps to complete a Whole Project https://t.co/U6cjUBZmRw https://t.co/p9mwnxlIhC",2,0,0,1
1088,2022-06-09 22:31:34+00:00,https://twitter.com/multi_money1/status/1535026849235062793,multi_money1,Twitter Web App,Nigeria,https://t.co/y843ivw8Jp #NG30DaysOfLearning,0,0,0,0
1089,2022-06-09 22:31:16+00:00,https://twitter.com/MichealOjuri/status/1535026771493638147,MichealOjuri,Twitter for Android,"Oyo, Nigeria","For the past couple of months, I've been learning the basic concepts of data analysis and today wasn't an exception.

In just three days, I've been exposed to Microsoft 365,  Azure and so on.

It's a lot to take in right now but slowly I'll catch up! 
#NG30DaysOfLearning
#Day3",0,0,0,0
1090,2022-06-09 22:21:46+00:00,https://twitter.com/amieee__s/status/1535024379335147521,amieee__s,Twitter for Android,"Ibadan, Nigeria","On Tuesday, I started #NG30DaysOfLearning, and it has been beneficial. I was able to learn how to create a github account, activate a Microsoft365 developer account, and the advantages of using Microsoft365 Apps. Thanks to @TheOyinbooke and his team for their efforts.
👉👉",3,1,0,2
1091,2022-06-09 21:25:48+00:00,https://twitter.com/ADENIYIJUSTONE/status/1535010297706078216,ADENIYIJUSTONE,Twitter for Android,"Oyo, Nigeria","Surely is not about how far but how well
Today session of #NG30DaysOfLearning is superb",1,0,0,0
1092,2022-06-09 20:02:23+00:00,https://twitter.com/Fabulousnani01/status/1534989304962990080,Fabulousnani01,Twitter for Android,,"We go again Tomorrow with the cloud skill challenge.

If you've missed any of the session you can catch up here👉https://t.co/YACJbgpJuD
Keep your eye on the Discord channel,stay active and don't miss out on this free super 30days.
#NG30DaysOfLearning #PowerPlatform #DataScience",0,0,0,0
1093,2022-06-09 20:02:22+00:00,https://twitter.com/Fabulousnani01/status/1534989301443969045,Fabulousnani01,Twitter for Android,,Our Day3 of the #NG30DaysOfLearning Onboarding  ended today with getting to know   Microsoft 365 by @TheOyinbooke. Participants are now family with this. As it's the first point of contact for collaboration and productivity in a work space.,0,0,0,1
1094,2022-06-09 18:41:24+00:00,https://twitter.com/segun_kuye14/status/1534968922163793943,segun_kuye14,Twitter for Android,Nigeria ,"@TheOyinbooke I was like ""wait! I can do all these with Microsoft 365 apps 😱""
Thank you sir for this opportunity to learn.
#NG30DaysOfLearning",1,0,0,0
1095,2022-06-09 18:24:34+00:00,https://twitter.com/LydiaOladiran/status/1534964688798289922,LydiaOladiran,Twitter for Android,"Oyo,Oyo State Nigeria","During the #30DaysofLearning Day 1 onboarding session @TheOyinbooke taught us how to Activate the GitHub for Student Developer Account. 
We were also taught also taught how to setup a GitHub profile.
Here is a link to my GitHub profile
https://t.co/9y7JnkCbsp",0,0,0,0
1096,2022-06-09 17:49:46+00:00,https://twitter.com/Phatergh/status/1534955930357534722,Phatergh,Twitter for Android,"Yola, Nigeria","I hope you are doing great today ☺️
Below is a link to blog post recap for all the Onboarding session. from here we can get link to other sessions.
https://t.co/K5EWU5pVTv With @TheOyinbooke @japhletnwamu @CinnamonXi and other amazing mentors
#30daysoflearning 
#ASUUstrike",17,10,0,1
1097,2022-06-09 17:45:33+00:00,https://twitter.com/TheOyinbooke/status/1534954869345374210,TheOyinbooke,Twitter Web App,Nigeria,"This is why we took today to introduce the students in the ongoing #NG30DaysOfLearning through #Microsoft 365 Apps and Services.
They are now familiar with Apps like MS Forms, MS Excel, MS Teams, SharePoint, etc..

Tomorrow, our cloud skill challenge will be up!",67,5,1,4
1098,2022-06-09 17:45:32+00:00,https://twitter.com/TheOyinbooke/status/1534954866249981952,TheOyinbooke,Twitter Web App,Nigeria,"They are most likely to be Outlook, Excel, MS Teams, MS Word, PowerPoint, etc.. The reason why you need to get familiar with collaboration and productivity Apps.
#NG30DaysOfLearning",70,5,0,3
1099,2022-06-09 17:45:32+00:00,https://twitter.com/TheOyinbooke/status/1534954863607664640,TheOyinbooke,Twitter Web App,Nigeria,"Whether you are a Data Analyst, Scientist, or Power Platform Developer, the first set of Apps you will use at resumption to work wouldn't be Python, Power BI, or Power Apps.
#NG30DaysOfLearning",297,71,1,11
1100,2022-06-09 17:40:46+00:00,https://twitter.com/Zuba6Zubair/status/1534953666343583749,Zuba6Zubair,Twitter for iPhone,Nigeria,"The importance of a community of co-learners can never be overemphasized. On day one of the #NG30DaysOfLearning  we were taught on creating our GitHub profiles and how to activate the student pack. Here is my GitHub link: https://t.co/psY5DaouuQ

Thanks to @TheOyinbooke and team",1,0,0,1
1101,2022-06-09 17:25:58+00:00,https://twitter.com/_Prom_C/status/1534949938680954880,_Prom_C,Twitter for Android,,"Special thanks to @Alexa_Ighodaro for the guide on how to get the financial aid
@AhmedOyelowo for putting up such a wonderful course, I'm about to start doing wonders with Powerbi, lol.
@TheOyinbooke I'm grateful for the #NG30DaysOfLearning program",5,0,0,1
1102,2022-06-09 16:54:09+00:00,https://twitter.com/WilliamJYoung/status/1534941933340135424,WilliamJYoung,IFTTT,St Neots,Hi Rachel Irabor #NG30DaysOfLearning! Thanks for following me! Have a great day !,1,0,0,1
1103,2022-06-09 16:18:20+00:00,https://twitter.com/Ajani_oyesiji/status/1534932921253076992,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","Let me introduce to you, a place where I've been developing myself for the past few days, it's  @TheOyinbooke, @japhletnwamu and other mentors that have been inducing us with the sweetness of tech skills, the good news is that class hasn't started yet
#NG30DaysOfLearning https://t.co/d1PYtRrBys",0,0,0,1
1104,2022-06-09 16:17:13+00:00,https://twitter.com/Gracie_Omotola/status/1534932638787686400,Gracie_Omotola,Twitter for Android,"Lagos, Nigeria","Today's session was getting familiar with Microsoft Apps and their functions.. I really enjoyed the way @TheOyinbooke explained how Microsoft Forms is being used... Thanks to @TheOyinbooke and @Microsoft for this opportunity
#NG30DaysOfLearning https://t.co/KkWDzBddZt",9,1,0,0
1105,2022-06-09 16:02:18+00:00,https://twitter.com/Gracie_Omotola/status/1534928886206693376,Gracie_Omotola,Twitter for Android,"Lagos, Nigeria",Today I joined @TheOyinbooke in the #NG30DaysOfLearning... The session was superb... #DataAnalytics in the making.. #Techsis,1,0,0,0
1106,2022-06-09 15:30:58+00:00,https://twitter.com/Ifeyfaith/status/1534920999514394628,Ifeyfaith,Twitter for Android,"Akure, Nigeria","Updated my GITHUB account today, day 1 of #NG30DaysOfLearning",0,0,0,0
1107,2022-06-09 14:56:45+00:00,https://twitter.com/OlugbamiJoseph/status/1534912389136670721,OlugbamiJoseph,Twitter for Android,,"I tried the MS Forms for the first time. Thanks @TheOyinbooke 
#NG30DaysOfLearning https://t.co/venKqclqMX",1,0,0,0
1108,2022-06-09 14:47:08+00:00,https://twitter.com/nick_the_didact/status/1534909969744920576,nick_the_didact,Twitter for iPhone,Home,"Day 2 was amazing. I was able to create my Microsoft 365 Developer Account and explore some of its packages. 

Day 3 at the NG 30 Days of Learning. 
Thanks so much @TheOyinbooke for this opportunity. 

#NG30Daysoflearning
#DataScience https://t.co/deYCEGWHkk",2,1,0,0
